File,Area,Dis_cut
2_01_02,A1_0087,210.4598332394635
2_01_02,A1_0088,210.2839091682459
2_01_02,A1_0089,210.1012526380266
2_01_02,A1_0090,209.9118949460616
2_01_02,A1_0091,209.7158685378167
2_01_02,A1_0092,209.5132070014078
2_01_02,A1_0093,209.3039450618459
2_01_02,A1_0094,209.088118575087
2_01_02,A1_0095,208.8657645218885
2_01_02,A1_0096,208.6369210014728
2_01_02,A1_0097,208.401627224999
2_01_02,A1_0098,208.1599235088444
2_01_02,A1_0099,207.9118512676965
2_01_02,A1_0100,207.6574530074568
2_01_02,A1_0101,207.3967723179574
2_01_02,A1_0102,207.1298538654925
2_01_02,A1_0103,206.8567433851649
2_01_02,A1_0104,206.5774876730493
2_01_02,A1_0105,206.2921345781745
2_01_02,A1_0106,206.0007329943243
2_01_02,A1_0107,205.7033328516598
2_01_02,A1_0108,205.3999851081646
2_01_02,A1_0109,205.0907417409128
2_01_02,A1_0110,204.7756557371634
2_01_02,A1_0111,204.4547810852812
2_01_02,A1_0112,204.1281727654858
2_01_02,A1_0113,203.7958867404314
2_01_02,A1_0114,203.4579799456178
2_01_02,A1_0115,203.1145102796349
2_01_02,A1_0116,202.7655365942415
2_01_02,A1_0117,202.4111186842823
2_01_02,A1_0118,202.0513172774415
2_01_02,A1_0119,201.686194023838
2_01_02,A1_0120,201.3158114854615
2_01_02,A1_0121,200.9402331254533
2_01_02,A1_0122,200.559523297232
2_01_02,A1_0123,200.1737472334667
2_01_02,A1_0124,199.7829710348998
2_01_02,A1_0125,199.3872616590214
2_01_02,A1_0126,198.9866869085958
2_01_02,A1_0127,198.5813154200444
2_01_02,A1_0128,198.1712166516849
2_01_02,A1_0129,197.7564608718301
2_01_02,A1_0130,197.3371191467476
2_01_02,A1_0131,196.9132633284833
2_01_02,A1_0132,196.4849660425496
2_01_02,A1_0133,196.0523006754816
2_01_02,A1_0134,195.6153413622626
2_01_02,A1_0135,195.1741629736214
2_01_02,A1_0136,194.7288411032037
2_01_02,A1_0137,194.2794520546195
2_01_02,A1_0138,193.8260728283688
2_01_02,A1_0139,193.3687811086479
2_01_02,A1_0140,192.9076552500391
2_01_02,A1_0141,192.4427742640842
2_01_02,A1_0142,191.9742178057469
2_01_02,A1_0143,191.5020661597643
2_01_02,A1_0144,191.0264002268903
2_01_02,A1_0145,190.5473015100337
2_01_02,A1_0146,190.0648521002932
2_01_02,A1_0147,189.5791346628916
2_01_02,A1_0148,189.0902324230113
2_01_02,A1_0149,188.5982291515342
2_01_02,A1_0150,188.103209150688
2_01_02,A1_0151,187.6052572396015
2_01_02,A1_0152,187.1044587397712
2_01_02,A1_0153,186.600899460442
2_01_02,A1_0154,186.0946656839039
2_01_02,A1_0155,185.5858441507086
2_01_02,A1_0156,185.0745220448063
2_01_02,A1_0157,184.5607869786076
2_01_02,A1_0158,184.0447269779713
2_01_02,A1_0159,183.5264304671219
2_01_02,A1_0160,183.0059862534983
2_01_02,A1_0161,182.4834835125373
2_01_02,A1_0162,181.9590117723937
2_01_02,A1_0163,181.4326608986001
2_01_02,A1_0164,180.9045210786691
2_01_02,A1_0165,180.37468280664
2_01_02,A1_0166,179.8432368675732
2_01_02,A1_0167,179.3102743219943
2_01_02,A1_0168,178.7758864902918
2_01_02,A1_0169,178.2401649370697
2_01_02,A1_0170,177.7032014554582
2_01_02,A1_0171,177.1650880513857
2_01_02,A1_0172,176.6259169278136
2_01_02,A1_0173,176.0857804689383
2_01_02,A1_0174,175.5447712243614
2_01_02,A1_0175,175.0029818932319
2_01_02,A1_0176,174.4605053083625
2_01_02,A1_0177,173.9174344203234
2_01_02,A1_0178,173.3738622815155
2_01_02,A1_0179,172.8298820302264
2_01_02,A1_0180,172.2855868746718
2_01_02,A1_0181,171.7410700770246
2_01_02,A1_0182,171.1964249374348
2_01_02,A1_0183,170.6517447780433
2_01_02,A1_0184,170.1071229269914
2_01_02,A1_0185,169.5626527024295
2_01_02,A1_0186,169.0184273965277
2_01_02,A1_0187,168.4745402594904
2_01_02,A1_0188,167.9310844835787
2_01_02,A1_0189,167.388153187142
2_01_02,A1_0190,166.8458393986629
2_01_02,A1_0191,166.3042360408174
2_01_02,A1_0192,165.7634359145524
2_01_02,A1_0193,165.2235316831858
2_01_02,A1_0194,164.684615856528
2_01_02,A1_0195,164.1467807750316
2_01_02,A1_0196,163.6101185939691
2_01_02,A1_0197,163.0747212676423
2_01_02,A1_0198,162.5406805336271
2_01_02,A1_0199,162.0080878970538
2_01_02,A1_0200,161.477034614929
2_01_02,A1_0201,160.9476116804986
2_01_02,A1_0202,160.4199098076571
2_01_02,A1_0203,159.8940194154037
2_01_02,A1_0204,159.3700306123498
2_01_02,A1_0205,158.8480331812794
2_01_02,A1_0206,158.328116563765
2_01_02,A1_0207,157.8103698448425
2_01_02,A1_0208,157.2948817377467
2_01_02,A1_0209,156.7817405687111
2_01_02,A1_0210,156.2710342618335
2_01_02,A1_0211,155.7628503240103
2_01_02,A1_0212,155.257275829943
2_01_02,A1_0213,154.7543974072187
2_01_02,A1_0214,154.2543012214662
2_01_02,A1_0215,153.7570729615924
2_01_02,A1_0216,153.2627978250999
2_01_02,A1_0217,152.7715605034888
2_01_02,A1_0218,152.2834451677453
2_01_02,A1_0219,151.7985354539193
2_01_02,A1_0220,151.316914448794
2_01_02,A1_0221,150.8386646756493
2_01_02,A1_0222,150.3638680801216
2_01_02,A1_0223,149.8926060161634
2_01_02,A1_0224,149.4249592321032
2_01_02,A1_0225,148.9610078568102
2_01_02,A1_0226,148.500831385964
2_01_02,A1_0227,148.0445086684338
2_01_02,A1_0228,147.5921178927683
2_01_02,A1_0229,147.1437365737978
2_01_02,A1_0230,146.6994415393531
2_01_02,A1_0231,146.2593089171012
2_01_02,A1_0232,145.823414121501
2_01_02,A1_0233,145.3918318408818
2_01_02,A1_0234,144.9646360246456
2_01_02,A1_0235,144.5418998705962
2_01_02,A1_0236,144.1236958123974
2_01_02,A1_0237,143.7100955071617
2_01_02,A1_0238,143.3011698231722
2_01_02,A1_0239,142.8969888277395
2_01_02,A1_0240,142.4976217751967
2_01_02,A1_0241,142.1031370950322
2_01_02,A1_0242,141.7136023801651
2_01_02,A1_0243,141.3290843753634
2_01_02,A1_0244,140.9496489658079
2_01_02,A1_0245,140.5753611658026
2_01_02,A1_0246,140.2062851076352
2_01_02,A1_0247,139.8424840305881
2_01_02,A1_0248,139.4840202701033
2_01_02,A1_0249,139.1309552471005
2_01_02,A1_0250,138.783349457454
2_01_02,A1_0251,138.4412624616263
2_01_02,A1_0252,138.1047528744631
2_01_02,A1_0253,137.7738783551497
2_01_02,A1_0254,137.4486955973318
2_01_02,A1_0255,137.1292603194008
2_01_02,A1_0256,136.8156272549471
2_01_02,A1_0257,136.5078501433818
2_01_02,A1_0258,136.2059817207284
2_01_02,A1_0259,135.9100737105873
2_01_02,A1_0260,135.6201768152724
2_01_02,A1_0261,135.3363407071246
2_01_02,A1_0262,135.0586140199997
2_01_02,A1_0263,134.7870443409358
2_01_02,A1_0264,134.5216782019994
2_01_02,A1_0265,134.2625610723123
2_01_02,A1_0266,134.0097373502607
2_01_02,A1_0267,133.7632503558879
2_01_02,A1_0268,133.5231423234714
2_01_02,A1_0269,133.2894543942865
2_01_02,A1_0270,133.0622266095568
2_01_02,A1_0271,132.8414979035935
2_01_02,A1_0272,132.627306097124
2_01_02,A1_0273,132.4196878908118
2_01_02,A1_0274,132.2186788589675
2_01_02,A1_0275,132.0243134434541
2_01_02,A1_0276,131.8366249477849
2_01_02,A1_0277,131.6556455314174
2_01_02,A1_0278,131.4814062042429
2_01_02,A1_0279,131.3139368212732
2_01_02,A1_0280,131.1532660775248
2_01_02,A1_0281,130.9994215031026
2_01_02,A1_0282,130.8524294584824
2_01_02,A1_0283,130.7123151299944
2_01_02,A1_0284,130.5791025255074
2_01_02,A1_0285,130.4528144703154
2_01_02,A1_0286,130.3334726032265
2_01_02,A1_0287,130.2210973728554
2_01_02,A1_0288,130.1157080341191
2_01_02,A1_0289,130.0173226449384
2_01_02,A1_0290,129.9259580631432
2_01_02,A1_0291,129.8416299435843
2_01_02,A1_0292,129.7643527354508
2_01_02,A1_0293,129.6941396797944
2_01_02,A1_0294,129.6310028072609
2_01_02,A1_0295,129.5749529360284
2_01_02,A1_0296,129.5259996699536
2_01_02,A1_0297,129.4841513969267
2_01_02,A1_0298,129.4494152874339
2_01_02,A1_0299,129.4217972933288
2_01_02,A1_0300,129.4013021468123
2_01_02,A1_0301,129.3879333596225
2_01_02,A1_0302,129.381693222432
2_01_02,A1_0303,129.3825828044564
2_01_02,A1_0304,129.3906019532703
2_01_02,A1_0305,129.4057492948339
2_01_02,A1_0306,129.4280222337281
2_01_02,A1_0307,129.4574169535996
2_01_02,A1_0308,129.4939284178143
2_01_02,A1_0309,129.537550370321
2_01_02,A1_0310,129.5882753367225
2_01_02,A1_0311,129.6460946255571
2_01_02,A1_0312,129.7109983297872
2_01_02,A1_0313,129.7829753284972
2_01_02,A1_0314,129.862013288799
2_01_02,A1_0315,129.9480986679449
2_01_02,A1_0316,130.0412167156485
2_01_02,A1_0317,130.1413514766115
2_01_02,A1_0318,130.2484857932582
2_01_02,A1_0319,130.362601308675
2_01_02,A1_0320,130.4836784697557
2_01_02,A1_0321,130.6116965305523
2_01_02,A1_0322,130.7466335558288
2_01_02,A1_0323,130.8884664248207
2_01_02,A1_0324,131.0371708351962
2_01_02,A1_0325,131.1927213072199
2_01_02,A1_0326,131.3550911881193
2_01_02,A1_0327,131.5242526566512
2_01_02,A1_0328,131.7001767278688
2_01_02,A1_0329,131.8828332580882
2_01_02,A1_0330,132.0721909500531
2_01_02,A1_0331,132.268217358298
2_01_02,A1_0332,132.4708788947069
2_01_02,A1_0333,132.6801408342688
2_01_02,A1_0334,132.8959673210278
2_01_02,A1_0335,133.1183213742262
2_01_02,A1_0336,133.3471648946419
2_01_02,A1_0337,133.5824586711157
2_01_02,A1_0338,133.8241623872703
2_01_02,A1_0339,134.0722346284182
2_01_02,A1_0340,134.326632888658
2_01_02,A1_0341,134.5873135781574
2_01_02,A1_0342,134.8542320306222
2_01_02,A1_0343,135.1273425109499
2_01_02,A1_0344,135.4065982230654
2_01_02,A1_0345,135.6919513179402
2_01_02,A1_0346,135.9833529017905
2_01_02,A1_0347,136.2807530444549
2_01_02,A1_0348,136.5841007879501
2_01_02,A1_0349,136.8933441552019
2_01_02,A1_0350,137.2084301589512
2_01_02,A1_0351,137.5293048108335
2_01_02,A1_0352,137.8559131306289
2_01_02,A1_0353,138.1881991556833
2_01_02,A1_0354,138.5261059504969
2_01_02,A1_0355,138.8695756164799
2_01_02,A1_0356,139.2185493018732
2_01_02,A1_0357,139.5729672118324
2_01_02,A1_0358,139.9327686186732
2_01_02,A1_0359,140.2978918722768
2_01_02,A1_0360,140.6682744106532
2_01_02,A1_0361,141.0438527706613
2_01_02,A1_0362,141.4245625988827
2_01_02,A1_0363,141.8103386626481
2_01_02,A1_0364,142.2011148612149
2_01_02,A1_0365,142.5968242370934
2_01_02,A1_0366,142.9973989875189
2_01_02,A1_0367,143.4027704760703
2_01_02,A1_0368,143.8128692444298
2_01_02,A1_0369,144.2276250242846
2_01_02,A1_0370,144.6469667493671
2_01_02,A1_0371,145.0708225676314
2_01_02,A1_0372,145.4991198535651
2_01_02,A1_0373,145.9317852206331
2_01_02,A1_0374,146.3687445338521
2_01_02,A1_0375,146.8099229224933
2_01_02,A1_0376,147.255244792911
2_01_02,A1_0377,147.7046338414953
2_01_02,A1_0378,148.158013067746
2_01_02,A1_0379,148.6153047874668
2_01_02,A1_0380,149.0764306460757
2_01_02,A1_0381,149.5413116320306
2_01_02,A1_0382,150.0098680903678
2_01_02,A1_0383,150.4820197363504
2_01_02,A1_0384,150.9576856692244
2_01_02,A1_0385,151.4367843860811
2_01_02,A1_0386,151.9192337958215
2_01_02,A1_0387,152.4049512332231
2_01_02,A1_0388,152.8938534731034
2_01_02,A1_0389,153.3858567445806
2_01_02,A1_0390,153.8808767454267
2_01_02,A1_0391,154.3788286565133
2_01_02,A1_0392,154.8796271563435
2_01_02,A1_0393,155.3831864356728
2_01_02,A1_0394,155.8894202122108
2_01_02,A1_0395,156.3982417454061
2_01_02,A1_0396,156.9095638513084
2_01_02,A1_0397,157.4232989175071
2_01_02,A1_0398,157.9393589181434
2_01_02,A1_0399,158.4576554289928
2_01_02,A1_0400,158.9780996426164
2_01_02,A1_0401,159.5006023835774
2_01_02,A1_0402,160.0250741237211
2_01_02,A1_0403,160.5514249975146
2_01_02,A1_0404,161.0795648174456
2_01_02,A1_0405,161.6094030894747
2_01_02,A1_0406,162.1408490285415
2_01_02,A1_0407,162.6738115741205
2_01_02,A1_0408,163.2081994058229
2_01_02,A1_0409,163.743920959045
2_01_02,A1_0410,164.2808844406565
2_01_02,A1_0411,164.8189978447291
2_01_02,A1_0412,165.3581689683012
2_01_02,A1_0413,165.8983054271765
2_01_02,A1_0414,166.4393146717533
2_01_02,A1_0415,166.9811040028828
2_01_02,A1_0416,167.5235805877522
2_01_02,A1_0417,168.0666514757913
2_01_02,A1_0418,168.6102236145992
2_01_02,A1_0419,169.1542038658883
2_01_02,A1_0420,169.6984990214429
2_01_02,A1_0421,170.2430158190901
2_01_02,A1_0422,170.7876609586799
2_01_02,A1_0423,171.3323411180714
2_01_02,A1_0424,171.8769629691234
2_01_02,A1_0425,172.4214331936852
2_01_02,A1_0426,172.9656584995871
2_01_02,A1_0427,173.5095456366244
2_01_02,A1_0428,174.053001412536
2_01_02,A1_0429,174.5959327089728
2_01_02,A1_0430,175.1382464974518
2_01_02,A1_0431,175.6798498552974
2_01_02,A1_0432,176.2206499815623
2_01_02,A1_0433,176.7605542129289
2_01_02,A1_0434,177.2994700395867
2_01_02,A1_0435,177.8373051210831
2_01_02,A1_0436,178.3739673021456
2_01_02,A1_0437,178.9093646284724
2_01_02,A1_0438,179.4434053624877
2_01_02,A1_0439,179.9759979990609
2_01_02,A1_0440,180.5070512811858
2_01_02,A1_0441,181.0364742156161
2_01_02,A1_0442,181.5641760884576
2_01_02,A1_0443,182.090066480711
2_01_02,A1_0444,182.6140552837649
2_01_02,A1_0445,183.1360527148353
2_01_02,A1_0446,183.6559693323497
2_01_02,A1_0447,184.1737160512722
2_01_02,A1_0448,184.689204158368
2_01_02,A1_0449,185.2023453274036
2_01_02,A1_0450,185.7130516342812
2_01_02,A1_0451,186.2212355721045
2_01_02,A1_0452,186.7268100661717
2_01_02,A1_0453,187.229688488896
2_01_02,A1_0454,187.7297846746485
2_01_02,A1_0455,188.2270129345223
2_01_02,A1_0456,188.7212880710148
2_01_02,A1_0457,189.2125253926259
2_01_02,A1_0458,189.7006407283694
2_01_02,A1_0459,190.1855504421954
2_01_02,A1_0460,190.6671714473207
2_01_02,A1_0461,191.1454212204655
2_01_02,A1_0462,191.6202178159932
2_01_02,A1_0463,192.0914798799514
2_01_02,A1_0464,192.5591266640115
2_01_02,A1_0465,193.0230780393045
2_01_02,A1_0466,193.4832545101507
2_01_02,A1_0467,193.9395772276809
2_01_02,A1_0468,194.3919680033464
2_01_02,A1_0469,194.8403493223169
2_01_02,A1_0470,195.2846443567616
2_01_02,A1_0471,195.7247769790135
2_01_02,A1_0472,196.1606717746137
2_01_02,A1_0473,196.5922540552329
2_01_02,A1_0474,197.0194498714692
2_01_02,A1_0475,197.4421860255186
2_01_02,A1_0476,197.8603900837173
2_01_02,A1_0477,198.273990388953
2_01_02,A1_0478,198.6829160729426
2_01_02,A1_0479,199.0870970683752
2_01_02,A1_0480,199.486464120918
2_01_03,A1_0000,198.8531013371065
2_01_03,A1_0001,199.1660565581459
2_01_03,A1_0002,199.4741666485511
2_01_03,A1_0003,199.7773788152443
2_01_03,A1_0004,200.0756411043817
2_01_03,A1_0005,200.3689024102555
2_01_03,A1_0006,200.6571124840507
2_01_03,A1_0007,200.9402219424547
2_01_03,A1_0008,201.2181822761195
2_01_03,A1_0009,201.4909458579727
2_01_03,A1_0010,201.7584659513788
2_01_03,A1_0011,202.020696718147
2_01_03,A1_0012,202.2775932263853
2_01_03,A1_0013,202.5291114581997
2_01_03,A1_0014,202.7752083172358
2_01_03,A1_0015,203.0158416360637
2_01_03,A1_0016,203.2509701834032
2_01_03,A1_0017,203.4805536711881
2_01_03,A1_0018,203.7045527614695
2_01_03,A1_0019,203.9229290731566
2_01_03,A1_0020,204.1356451885926
2_01_03,A1_0021,204.3426646599661
2_01_03,A1_0022,204.5439520155564
2_01_03,A1_0023,204.7394727658115
2_01_03,A1_0024,204.9291934092572
2_01_03,A1_0025,205.1130814382381
2_01_03,A1_0026,205.291105344487
2_01_03,A1_0027,205.463234624524
2_01_03,A1_0028,205.6294397848831
2_01_03,A1_0029,205.7896923471658
2_01_03,A1_0030,205.9439648529205
2_01_03,A1_0031,206.0922308683475
2_01_03,A1_0032,206.2344649888283
2_01_03,A1_0033,206.3706428432786
2_01_03,A1_0034,206.5007410983241
2_01_03,A1_0035,206.6247374622986
2_01_03,A1_0036,206.7426106890634
2_01_03,A1_0037,206.8543405816479
2_01_03,A1_0038,206.9599079957103
2_01_03,A1_0039,207.0592948428175
2_01_03,A1_0040,207.152484093545
2_01_03,A1_0041,207.2394597803944
2_01_03,A1_0042,207.3202070005295
2_01_03,A1_0043,207.3947119183298
2_01_03,A1_0044,207.4629617677612
2_01_03,A1_0045,207.5249448545634
2_01_03,A1_0046,207.5806505582536
2_01_03,A1_0047,207.6300693339461
2_01_03,A1_0048,207.6731927139882
2_01_03,A1_0049,207.7100133094107
2_01_03,A1_0050,207.7405248111941
2_01_03,A1_0051,207.7647219913497
2_01_03,A1_0052,207.7826007038152
2_01_03,A1_0053,207.7941578851653
2_01_03,A1_0054,207.7993915551364
2_01_03,A1_0055,207.7983008169662
2_01_03,A1_0056,207.790885857547
2_01_03,A1_0057,207.777147947394
2_01_03,A1_0058,207.7570894404272
2_01_03,A1_0059,207.7307137735687
2_01_03,A1_0060,207.6980254661532
2_01_03,A1_0061,207.6590301191538
2_01_03,A1_0062,207.6137344142225
2_01_03,A1_0063,207.5621461125452
2_01_03,A1_0064,207.5042740535118
2_01_03,A1_0065,207.4401281532017
2_01_03,A1_0066,207.3697194026846
2_01_03,A1_0067,207.2930598661376
2_01_03,A1_0068,207.2101626787775
2_01_03,A1_0069,207.1210420446106
2_01_03,A1_0070,207.0257132339989
2_01_03,A1_0071,206.9241925810433
2_01_03,A1_0072,206.8164974807849
2_01_03,A1_0073,206.7026463862249
2_01_03,A1_0074,206.5826588051622
2_01_03,A1_0075,206.456555296851
2_01_03,A1_0076,206.3243574684785
2_01_03,A1_0077,206.1860879714618
2_01_03,A1_0078,206.0417704975675
2_01_03,A1_0079,205.8914297748518
2_01_03,A1_0080,205.7350915634236
2_01_03,A1_0081,205.5727826510306
2_01_03,A1_0082,205.4045308484694
2_01_03,A1_0083,205.2303649848201
2_01_03,A1_0084,205.0503149025068
2_01_03,A1_0085,204.8644114521844
2_01_03,A1_0086,204.6726864874519
2_01_03,A1_0087,204.4751728593951
2_01_03,A1_0088,204.2719044109573
2_01_03,A1_0089,204.0629159711408
2_01_03,A1_0090,203.8482433490389
2_01_03,A1_0091,203.6279233277
2_01_03,A1_0092,203.4019936578259
2_01_03,A1_0093,203.1704930513022
2_01_03,A1_0094,202.9334611745662
2_01_03,A1_0095,202.6909386418096
2_01_03,A1_0096,202.44296700802
2_01_03,A1_0097,202.1895887618603
2_01_03,A1_0098,201.9308473183885
2_01_03,A1_0099,201.6667870116189
2_01_03,A1_0100,201.3974530869258
2_01_03,A1_0101,201.1228916932906
2_01_03,A1_0102,200.8431498753946
2_01_03,A1_0103,200.5582755655583
2_01_03,A1_0104,200.2683175755281
2_01_03,A1_0105,199.9733255881128
2_01_03,A1_0106,199.6733501486709
2_01_03,A1_0107,199.3684426564498
2_01_03,A1_0108,199.0586553557784
2_01_03,A1_0109,198.744041327116
2_01_03,A1_0110,198.4246544779567
2_01_03,A1_0111,198.1005495335929
2_01_03,A1_0112,197.7717820277384
2_01_03,A1_0113,197.4384082930129
2_01_03,A1_0114,197.1004854512894
2_01_03,A1_0115,196.7580714039073
2_01_03,A1_0116,196.411224821751
2_01_03,A1_0117,196.0600051351966
2_01_03,A1_0118,195.7044725239294
2_01_03,A1_0119,195.344687906632
2_01_03,A1_0120,194.9807129305464
2_01_03,A1_0121,194.6126099609111
2_01_03,A1_0122,194.2404420702748
2_01_03,A1_0123,193.8642730276898
2_01_03,A1_0124,193.4841672877849
2_01_03,A1_0125,193.1001899797218
2_01_03,A1_0126,192.7124068960357
2_01_03,A1_0127,192.3208844813616
2_01_03,A1_0128,191.9256898210496
2_01_03,A1_0129,191.5268906296703
2_01_03,A1_0130,191.1245552394122
2_01_03,A1_0131,190.7187525883732
2_01_03,A1_0132,190.3095522087484
2_01_03,A1_0133,189.8970242149163
2_01_03,A1_0134,189.4812392914249
2_01_03,A1_0135,189.0622686808805
2_01_03,A1_0136,188.6401841717403
2_01_03,A1_0137,188.2150580860119
2_01_03,A1_0138,187.7869632668618
2_01_03,A1_0139,187.3559730661332
2_01_03,A1_0140,186.9221613317783
2_01_03,A1_0141,186.4856023952046
2_01_03,A1_0142,186.0463710585384
2_01_03,A1_0143,185.604542581808
2_01_03,A1_0144,185.1601926700485
2_01_03,A1_0145,184.7133974603297
2_01_03,A1_0146,184.2642335087107
2_01_03,A1_0147,183.8127777771222
2_01_03,A1_0148,183.3591076201798
2_01_03,A1_0149,182.9033007719295
2_01_03,A1_0150,182.4454353325279
2_01_03,A1_0151,181.9855897548613
2_01_03,A1_0152,181.523842831102
2_01_03,A1_0153,181.0602736792083
2_01_03,A1_0154,180.594961729368
2_01_03,A1_0155,180.1279867103881
2_01_03,A1_0156,179.6594286360342
2_01_03,A1_0157,179.1893677913203
2_01_03,A1_0158,178.7178847187521
2_01_03,A1_0159,178.245060204527
2_01_03,A1_0160,177.7709752646913
2_01_03,A1_0161,177.2957111312589
2_01_03,A1_0162,176.8193492382925
2_01_03,A1_0163,176.3419712079499
2_01_03,A1_0164,175.8636588364993
2_01_03,A1_0165,175.3844940803031
2_01_03,A1_0166,174.9045590417754
2_01_03,A1_0167,174.4239359553145
2_01_03,A1_0168,173.942707173212
2_01_03,A1_0169,173.4609551515423
2_01_03,A1_0170,172.9787624360342
2_01_03,A1_0171,172.4962116479272
2_01_03,A1_0172,172.0133854698147
2_01_03,A1_0173,171.5303666314767
2_01_03,A1_0174,171.0472378957046
2_01_03,A1_0175,170.5640820441201
2_01_03,A1_0176,170.080981862991
2_01_03,A1_0177,169.5980201290464
2_01_03,A1_0178,169.1152795952931
2_01_03,A1_0179,168.6328429768364
2_01_03,A1_0180,168.1507929367073
2_01_03,A1_0181,167.6692120716986
2_01_03,A1_0182,167.1881828982123
2_01_03,A1_0183,166.707787838121
2_01_03,A1_0184,166.228109204645
2_01_03,A1_0185,165.7492291882489
2_01_03,A1_0186,165.2712298425581
2_01_03,A1_0187,164.7941930702999
2_01_03,A1_0188,164.3182006092694
2_01_03,A1_0189,163.8433340183242
2_01_03,A1_0190,163.3696746634103
2_01_03,A1_0191,162.8973037036196
2_01_03,A1_0192,162.4263020772843
2_01_03,A1_0193,161.9567504881084
2_01_03,A1_0194,161.4887293913394
2_01_03,A1_0195,161.0223189799829
2_01_03,A1_0196,160.5575991710617
2_01_03,A1_0197,160.0946495919228
2_01_03,A1_0198,159.6335495665932
2_01_03,A1_0199,159.1743781021887
2_01_03,A1_0200,158.7172138753756
2_01_03,A1_0201,158.2621352188909
2_01_03,A1_0202,157.8092201081195
2_01_03,A1_0203,157.3585461477342
2_01_03,A1_0204,156.9101905583978
2_01_03,A1_0205,156.4642301635326
2_01_03,A1_0206,156.0207413761563
2_01_03,A1_0207,155.5798001857897
2_01_03,A1_0208,155.1414821454356
2_01_03,A1_0209,154.7058623586338
2_01_03,A1_0210,154.2730154665923
2_01_03,A1_0211,153.8430156353977
2_01_03,A1_0212,153.4159365433073
2_01_03,A1_0213,152.9918513681251
2_01_03,A1_0214,152.5708327746627
2_01_03,A1_0215,152.1529529022885
2_01_03,A1_0216,151.7382833525674
2_01_03,A1_0217,151.3268951769921
2_01_03,A1_0218,150.9188588648087
2_01_03,A1_0219,150.5142443309386
2_01_03,A1_0220,150.1131209039993
2_01_03,A1_0221,149.715557314425
2_01_03,A1_0222,149.32162168269
2_01_03,A1_0223,148.931381507637
2_01_03,A1_0224,148.5449036549109
2_01_03,A1_0225,148.1622543455022
2_01_03,A1_0226,147.7834991444003
2_01_03,A1_0227,147.4087029493588
2_01_03,A1_0228,147.0379299797765
2_01_03,A1_0229,146.671243765693
2_01_03,A1_0230,146.3087071369032
2_01_03,A1_0231,145.9503822121922
2_01_03,A1_0232,145.5963303886913
2_01_03,A1_0233,145.2466123313576
2_01_03,A1_0234,144.9012879625799
2_01_03,A1_0235,144.5604164519112
2_01_03,A1_0236,144.2240562059299
2_01_03,A1_0237,143.8922648582326
2_01_03,A1_0238,143.5650992595587
2_01_03,A1_0239,143.2426154680493
2_01_03,A1_0240,142.9248687396418
2_01_03,A1_0241,142.6119135186024
2_01_03,A1_0242,142.3038034281973
2_01_03,A1_0243,142.000591261504
2_01_03,A1_0244,141.7023289723666
2_01_03,A1_0245,141.4090676664928
2_01_03,A1_0246,141.1208575926977
2_01_03,A1_0247,140.8377481342936
2_01_03,A1_0248,140.5597878006288
2_01_03,A1_0249,140.2870242187756
2_01_03,A1_0250,140.0195041253695
2_01_03,A1_0251,139.7572733586013
2_01_03,A1_0252,139.500376850363
2_01_03,A1_0253,139.2488586185487
2_01_03,A1_0254,139.0027617595126
2_01_03,A1_0255,138.7621284406846
2_01_03,A1_0256,138.5269998933451
2_01_03,A1_0257,138.2974164055603
2_01_03,A1_0258,138.0734173152788
2_01_03,A1_0259,137.8550410035917
2_01_03,A1_0260,137.6423248881557
2_01_03,A1_0261,137.4353054167822
2_01_03,A1_0262,137.2340180611919
2_01_03,A1_0263,137.0384973109368
2_01_03,A1_0264,136.8487766674911
2_01_03,A1_0265,136.6648886385102
2_01_03,A1_0266,136.4868647322614
2_01_03,A1_0267,136.3147354522243
2_01_03,A1_0268,136.1485302918652
2_01_03,A1_0269,135.9882777295825
2_01_03,A1_0270,135.8340052238278
2_01_03,A1_0271,135.6857392084008
2_01_03,A1_0272,135.54350508792
2_01_03,A1_0273,135.4073272334697
2_01_03,A1_0274,135.2772289784242
2_01_03,A1_0275,135.1532326144497
2_01_03,A1_0276,135.0353593876849
2_01_03,A1_0277,134.9236294951004
2_01_03,A1_0278,134.818062081038
2_01_03,A1_0279,134.7186752339308
2_01_03,A1_0280,134.6254859832033
2_01_03,A1_0281,134.538510296354
2_01_03,A1_0282,134.4577630762189
2_01_03,A1_0283,134.3832581584185
2_01_03,A1_0284,134.3150083089871
2_01_03,A1_0285,134.2530252221849
2_01_03,A1_0286,134.1973195184947
2_01_03,A1_0287,134.1479007428022
2_01_03,A1_0288,134.1047773627602
2_01_03,A1_0289,134.0679567673376
2_01_03,A1_0290,134.0374452655543
2_01_03,A1_0291,134.0132480853986
2_01_03,A1_0292,133.9953693729331
2_01_03,A1_0293,133.983812191583
2_01_03,A1_0294,133.9785785216119
2_01_03,A1_0295,133.9796692597821
2_01_03,A1_0296,133.9870842192013
2_01_03,A1_0297,134.0008221293544
2_01_03,A1_0298,134.0208806363211
2_01_03,A1_0299,134.0472563031796
2_01_03,A1_0300,134.0799446105952
2_01_03,A1_0301,134.1189399575945
2_01_03,A1_0302,134.1642356625258
2_01_03,A1_0303,134.2158239642031
2_01_03,A1_0304,134.2736960232365
2_01_03,A1_0305,134.3378419235466
2_01_03,A1_0306,134.4082506740637
2_01_03,A1_0307,134.4849102106108
